1057,莆田
8734,普宜镇
10624,黔城镇
1115,黔东南州
8851,千官镇
1188,潜江
8869,迁江镇
1116,黔南州
10612,钱排镇
10519,千山红镇
1426,潜山县
10630,浅水镇
10618,钱塘镇
3930,乾县
1117,黔西南州
2118,黔西县
10590,前詹镇
1866,蕉岭县
113447,蕉门村
1791,桥头镇
10710,桥圩镇
8996,乔贤镇
3081,启东
2873,祁东县
89290,祈福新村
8742,七拱镇
10384,漆河镇
4644,綦江区
49507,七江镇
122198,七里湖村
10349,七里湖乡
84823,歧岭村
91613,歧岭村
149234,岐岭村
84833,歧岭乡
8814,岐岭镇
91706,歧岭镇
46939,麒麟镇
1881,清城区
4070,青川县
1296,青岛
46886,清华园
5344,清湖镇
1643,清流县
2171,晴隆县
91821,清平村
10840,青平镇
4108,青神县
9592,青树坪镇
57029,青塘
70656,青塘
95899,清塘镇
40508,青塘镇
4557,青田县
10962,清湾镇
48045,青溪村
39844,清溪村
1877,清新区
2079,青秀区
1783,清溪镇
1072,庆阳
1086,清远
4558,庆元县
47366,青云镇
2125,清镇
3691,青州
2035,覃塘区
2426,沁阳
4016,邛崃
144507,岐山村
3870,岐山县
10480,歧山乡
4483,丘北县
11071,球溪镇
2439,杞县
2419,淇县
2940,祁阳县
1464,全椒县
3187,全南县
48499,荃湾村
4675,荃湾区
1058,泉州
2020,全州县
2560,确山县
3624,曲阜
1910,曲江区
48076,瞿家湾镇
1383,曲靖
9662,渠旧镇
9663,渠黎镇
1399,衢州
1770,饶平县
39943,仁和
103875,仁和村
93846,仁和乡
2192,仁怀
1902,仁化县
9776,任市镇
4109,仁寿县
9764,仁寿镇
1297,日照
2064,融安县
4630,荣昌区
1855,榕城区
48271,容城镇
36940,冗渡镇
2153,榕江县
9788,溶江镇
47594,容奇镇
26449,榕山镇
2065,融水县
4172,荣县
2861,汝城县
3083,如皋
4597,瑞安
3846,芮城县
3188,瑞金
4400,瑞丽
2561,汝南县
2447,汝阳县
1903,乳源县
2477,汝州
38561,沙梨乡
91727,三都村
2165,三都县
103868,三都镇
11457,三阁司乡
2957,桑植县
5977,散花镇
111928,三惠县
87545,三江村
98303,三江村
96919,三江村
11493,三江县
155976,三江镇
5492,三江镇
54138,三江镇
46610,三江镇
153058,三角
103865,三角村
11505,三角塘村
43981,三角塘村
1956,三角镇
55244,三甲镇
70083,三里镇
11539,三里镇
1158,三门峡
4584,三门县
1059,三明
61441,三水村
1808,三水区
111925,三水乡
2147,三穗县
4116,三台县
94875,三塘镇
92257,三乡村
3931,三原县
79622,沙扒镇
91265,沙步村
163533,沙洞村
57013,沙垌镇
81893,沙河店镇
73921,沙河口村
5348,沙河镇
5462,沙井
55640,沙口镇
22516,上壁村
69345,上壁村
2562,上蔡县
2519,商城县
96597,尚店村
6281,上奉镇
5495,上冈镇
3268,上高县
1325,上海
1024,上海
1593,上杭县
35914,上磺镇
3243,上栗县
1318,商洛
3891,商南县
88284,上坪
12386,上坪村
70647,上坪村
103867,上坪镇
93426,上坪镇
1159,商丘
1244,上饶
98525,上水
91682,上水村
2551,商水县
2009,上思县
6434,上映乡
3189,上犹县
4576,上虞区
3894,商州区
48052,珊瑚镇
154361,山口村
91678,山口镇
5264,山口镇
47830,山门镇
1088,汕尾
5346,山心镇
2431,山阳区
3889,山阳县
2487,陕州区
2902,邵东县
6464,筲箕湾镇
2912,韶山
1603,邵武
1395,绍兴
1206,邵阳
2904,邵阳县
41188,沙坪镇
57368,沙坪镇
48752,沙坡镇
48279,沙陂镇
45637,沙市
164968,沙市区
5502,沙市镇
11972,沙塘乡
55638,沙塘镇
4672,沙田区
99658,沙田镇
44673,沙田镇
1801,沙田镇
5259,沙头镇
42564,沙头镇
1645,沙县
2755,沙洋县
89209,沙子坪
87990,沙子坪
102723,沙子坪村
87991,沙子镇
5431,社港镇
4142,射洪
6502,畲江镇
5357,盛泽镇
1122,昌江县
1127,乐东县
16203,升钟镇
4581,嵊州
5324,深井镇
2552,沈丘县
6584,神泉镇
1090,深圳
6512,佘田桥镇
3142,射阳县
33609,石板村
46945,石板镇
96696,石宝镇
48084,石坝镇
2148,施秉县
103870,石槽村
96113,石槽村
26727,石槽村
117530,石曹镇
3190,石城县
36032,施洞镇
88439,十二岭村
5458,十方镇
6662,师岗镇
2877,石鼓区
61876,石鼓镇
5021,石花镇
12930,石江镇
90494,石角村
73226,石角村
71891,石角塘村
61588,石角镇
42193,石角镇
1146,石家庄
1785,石碣镇
6821,石康镇
48697,石坎镇
6833,石陵镇
118417,石岭镇
4429,石林县
81934,石林镇
70602,十里铺村
6726,十里铺乡
7641,十里铺镇
48199,石龙村
1786,石龙镇
56314,石龙镇
63119,石龙镇
95159,石门村
4965,石门区
2839,石门县
4150,石棉县
1796,石排镇
39232,石盘镇
2179,石阡县
105651,市桥
6604,石桥镇
1958,石岐区
85616,石泉村
3855,石泉县
6670,诗山镇
1632,石狮
2762,石首
13135,石塘镇
83260,石塘村
35391,石塘镇
71448,石塘镇
68122,石塘镇
42213,石潭镇
55715,石潭镇
91667,石窝
91684,石窝镇
1905,始兴县
1190,十堰
6907,石正镇
4631,石柱县
5136,石柱镇
31648,狮子林
154824,石子岭
165122,十字路乡
103055,十字乡
38963,石子镇
4464,师宗县
44726,寿宁南阳
112076,双东圩镇
168438,双东镇
2896,双峰县
81483,双河村
87197,双河镇
47973,双河镇
91688,双滘镇
4014,双流区
155673,双排村
2941,双牌县
147976,双牌镇
10072,双旺镇
47047,水边镇
48715,水边镇
2136,水城县
10088,水东江镇
40623,水东镇
71163,水墩镇
4505,水富县
89207,水浸坪乡
42738,水口镇
5322,水口镇
70337,水口镇
7107,水鸣镇
72165,水清镇
89050,水头
43595,水头镇
5205,水头镇
7131,水汶镇
11279,水寨镇
1604,顺昌县
83056,顺天镇
152613,树田
3104,沭阳县
68639,寺村镇
38742,四公里村
159212,思贺镇
3105,泗洪县
1948,四会
87198,四角楼村
7186,思林镇
7341,泗纶镇
5317,司马浦镇
10181,四马桥镇
56993,司门前镇
2180,思南县
7176,司前乡
37130,司前镇
54202,司前镇
7305,寺山乡
7282,四通镇
1524,泗县
3106,泗阳县
168073,思州
62966,宋河镇
5434,松口镇
62734,松涛村
2181,松桃县
44706,松旺镇
7388,松烟镇
88214,松源镇
4506,绥江县
1341,遂宁
3132,睢宁县
2905,绥宁县
2563,遂平县
2499,睢县
2501,睢阳区
2193,绥阳县
87954,素龙
164239,孙家镇
64299,锁龙村
1230,宿迁
57062,苏区镇
1427,宿松县
7462,苏圩镇
1229,苏州
1047,宿州
1298,泰安
3089,太仓
97122,台城村
5002,台城镇
3716,台儿庄区
169200,太和村
7599,太和堂镇
1473,太和县
94699,太和镇
46323,太和镇
1428,太湖县
79079,太湖镇
1585,台江区
2149,台江县
7652,泰美镇
1646,泰宁县
45949,太平
48529,太平村
112098,太平村
95131,太平村
36092,太平古镇
95274,太平镇
5302,太平镇
55455,太平镇
3679,泰山
3111,泰兴
1311,太原
1231,泰州
1396,台州
57394,太子
7644,太子庙镇
7860,塘坝镇
15832,塘缀镇
7868,塘渡口镇
42732,塘掇镇
2466,唐河县
7871,塘红乡
98911,唐家
105323,唐家村
74098,塘家洞村
5268,唐江镇
112887,塘坑村
106953,塘坑村
48224,塘口镇
158225,塘莲村
159711,塘蓬镇
7778,汤塘镇
98965,塘田
7883,塘田市镇
146161,塘头村
165293,塘湾
101966,塘湾镇
61880,棠下村
1784,塘厦镇
7855,棠下镇
2413,汤阴县
157263,谭连村
46432,潭连村
122183,潭莲村
94854,潭莲村
7661,坛洛镇
7715,潭水镇
48717,潭头镇
7696,谭庄镇
7895,桃川镇
7929,陶邓乡
15846,桃花源镇
2928,桃江县
78523,桃江乡
100219,桃源
2840,桃源县
7976,藤田镇
2093,藤县
3713,滕州
1465,天长
2005,天等县
2045,天峨县
5426,田畈街镇
48577,天河
1816,天河区
10276,天河镇
1347,天津
1990,田林县
111806,天门村
1073,天水
4586,天台县
46900,天台镇
52113,天堂村
52990,天堂镇
10291,天堂镇
24643,田头村
87209,田头镇
103871,天西村
74925,田心村
170649,田心围村
88216,田心镇
98623,田心镇
10389,田心镇
2150,天柱县
1998,铁山港区
45917,亭亮镇
1656,同安区
45021,同安镇
51178,同安镇
2467,桐柏县
1429,桐城
2797,通城县
1319,铜川
2886,通道县
55672,铜鼓村
3269,铜鼓县
99662,铜鼓镇
78680,铜鼓镇
4496,通海县
4005,通江县
4632,铜梁区
1048,铜陵
4519,桐庐县
85933,桐木村
74325,桐木镇
85056,桐木镇
47888,桐木镇
4642,潼南区
1118,铜仁
2798,通山县
4539,桐乡
2437,通许县
2194,桐梓县
161294,桐梓镇
8273,头排镇
2739,团风县
8308,土关垭镇
1133,屯昌县
37913,屯脚镇
4673,屯门区
19150,托洞镇
8405,驮卢镇
23194,土坪镇
72540,瓦店乡
125812,瓦店镇
31581,外海
64256,外沙
91241,外沙村
60493,外砂镇
3203,万安县
8756,望埠镇
4071,旺苍县
57010,旺甫镇
8762,望高镇
1430,望江县
46794,旺角
38562,王灵镇
8749,旺茂镇
1803,望牛墩镇
79174,汪桥镇
10738,汪桥镇
10170,万合镇
1775,万江
158250,挽澜镇
3253,万年县
1134,万宁
4651,万盛区
21513,宛田乡
8481,湾头桥镇
4033,万源
4654,万州区
4665,湾仔区
8446,瓦溪镇
1300,潍坊
1299,威海
2506,卫辉
157726,魏家村
1320,渭南
2119,威宁县
8806,维桥乡
2438,尉氏县
96668,维新村
4507,威信县
165868,维新镇
53960,威远村
4133,威远县
1135,文昌
83430,文昌镇
8937,汶村镇
5345,文地镇
2166,瓮安县
144669,翁安寨村
5504,翁城镇
16773,瓮城镇
1906,翁源县
4587,温岭
36178,文渠
48178,温泉镇
8911,文渠乡
1385,文山
4484,文山市
2427,温县
1397,温州
1552,涡阳县
2783,武昌区
1936,吴川
2195,务川县
51959,武当山镇
9241,雾渡河镇
158962,五丰铺镇
9071,五峰铺镇
2906,武冈
2478,舞钢
3932,武功县
9198,武功镇
1972,五桂山
1270,乌海
1193,武汉
1049,芜湖
3101,吴江区
20311,乌江镇
9097,五经富镇
112884,五块石
84430,五里牌
9112,五里铺镇
9211,武利镇
4635,武隆区
2077,武鸣区
3222,武宁县
1594,武平县
9119,五强溪镇
23104,五桥
11313,五山
4633,巫山县
79302,五山镇
52757,乌石村
8998,乌石乡
73521,乌石镇
95124,乌石镇
9177,伍市镇
9224,武潭镇
4084,五通桥区
86844,五通镇
11319,五通镇
1450,无为县
1232,无锡
2740,武穴
11251,吴圩镇
2570,舞阳县
3257,婺源县
91810,五云镇
1276,吴忠
1109,梧州
152340,厦边村
58106,下车村
152546,厦岗村
98309,霞湖村
3204,峡江县
93756,下坑村
23548,夏涝池
11730,下老乡
1060,厦门
1321,西安
5965,仙城镇
2732,咸丰县
2555,项城
2528,襄城县
48696,香花镇
4568,象山县
46317,响水
1208,湘西
2915,湘乡
2949,湘阴县
4391,祥云县
1976,香洲区
5428,巷子口镇
1195,咸宁
11848,羡塘乡
1194,仙桃
23701,仙下村
1322,咸阳
1620,仙游县
9245,西岸镇
2814,孝昌县
6353,小董镇
1197,孝感
165574,小鸡街
86845,小金村
58394,小金口镇
4000,小金县
38422,小平山镇
95582,小平阳镇
4526,萧山区
89208,小塘镇
5256,小塘镇
1523,萧县
5676,细坳镇
1615,霞浦县
5858,下桥镇
88421,峡山村
1940,霞山区
5312,峡山镇
55612,夏石镇
59564,下洋镇
118453,下洋镇
5306,下洋镇
2495,夏邑县
98291,霞涌镇
4098,西昌
46875,西冲
4124,西充县
4485,西畴县
2471,淅川县
37500,西渡镇
30644,协和乡
6721,谢鸡镇
1747,西峰区
2126,息烽县
99359,西峰乡
91951,西华村
2554,西华县
79910,西湖村
23909,西湖村
69016,西湖区
3235,西湖区
102254,西湖镇
98568,锡坑镇
95555,西林村
1992,西林县
95554,西林乡
9369,西胪镇
5654,洗马乡
84008,洗马镇
9379,西庙岗乡
51163,西南镇
52844,新宝镇
77495,新蔡村
2565,新蔡县
4579,新昌县
2058,忻城县
96025,新店村
100746,新店乡
6796,新地镇
154418,新渡口
7084,信都镇
52172,新风
91697,新风村
1907,新丰县
3191,信丰县
98577,新丰镇
57006,新丰镇
6813,新福乡
48232,新福镇
1273,兴安盟
3205,新干县
2021,兴安县
3192,兴国县
3113,兴化
156339,星火村
124241,星火村
33989,星火镇
38232,杏林镇
52657,兴隆村
91695,兴隆镇
100132,兴隆镇
2080,兴宁区
105919,新沟村
103869,新沟镇
64865,新沟镇
3934,兴平
2173,兴仁市
39849,兴仁镇
78786,兴仁镇
2623,兴山区
2822,兴山县
7093,星沙镇
4160,兴文县
42536,兴文镇
2103,兴业县
61888,杏子村
7095,星子镇
4287,新和县
57198,新和镇
2887,新晃县
2897,新化县
1848,新会区
29804,新江村
4015,新津县
2342,新乐
2536,新密
2907,新宁县
6839,新亨镇
6873,新平安镇
160094,新泉镇
2908,新邵县
6883,新哨镇
6885,新盛店镇
89259,新盛镇
46455,新盛镇
34021,新盛镇
7689,新市镇
39329,新市镇
38934,新市镇
75866,新市镇
164827,新塘村
168309,新塘村
70685,新塘村
82792,新塘村
43033,新塘镇
84405,新田村
29907,新天村
114021,新田村
6901,新田铺镇
61882,新天寨
98616,新田镇
152952,新田镇
68993,新田镇
2521,新县
1160,新乡
150724,新锡边村
114019,新兴村
1929,新兴县
112265,新兴乡
87201,新溪乡
6910,新溪镇
30004,新墟村
51124,新圩乡
99935,新圩镇
82786,新墟镇
29967,新圩镇
55413,新圩镇
1161,信阳
2469,新野县
3129,新沂
2537,新郑
2791,新洲区
2564,西平县
81806,西坪镇
5461,西坪镇
19843,西樵村
5245,西樵镇
2196,习水县
152619,溪头村
71175,绣缎镇
106380,秀山
4636,秀山县
2127,修文县
2208,秀英区
2520,息县
2082,西乡塘区
3883,西乡县
123180,溪西镇
82175,西阳镇
89090,西阳镇
11465,西阳镇
9439,西燕镇
9436,西岩镇
103078,西中村
1050,宣城
4034,宣汉县
1162,许昌
75510,巡场镇
74875,巽寮镇
3193,寻乌县
3856,旬阳县
3935,旬邑县
2891,溆浦县
3052,盱眙县
4180,叙永县
1233,徐州
4059,雅江县
91606,雅江镇
46892,雅居乐
1323,延安
1234,盐城
7454,沿渡河镇
7531,羊册镇
86694,杨村
91246,杨村镇
56029,杨村镇
1923,阳东区
1091,阳江
30782,羊角村
89275,羊角镇
5289,羊街镇
156586,羊街村
87920,洋里村
37785,杨林村
94367,杨林村
162991,杨林村
97479,杨林
112889,杨林镇
4830,杨梅
85890,杨梅村
2225,洋浦经济开发区
118036,杨桥镇
7691,洋桥镇
64239,杨桥镇
1313,阳泉
1879,阳山县
87148,杨市
2022,阳朔县
60057,杨田
103864,杨田村
60510,杨田镇
146040,杨屋村
3884,洋县
61472,洋溪乡
2747,阳新县
91269,洋溪镇
90226,洋溪镇
5594,洋溪镇
3159,扬中
1235,扬州
123470,沿河乡
4508,盐津县
2509,延津县
2532,鄢陵县
2962,炎陵县
4486,砚山县
78302,砚山镇
1301,烟台
4177,沿滩区
7439,岩滩镇
38291,严田镇
4117,盐亭县
7722,腰古镇
7771,姚集乡
94463,姚集镇
112178,姚集镇
47517,姚圩镇
3897,耀州区
60896,亚山镇
7348,鸭溪镇
7844,野三关镇
91692,野山关镇
7858,叶塘镇
46950,叶潭镇
2479,叶县
1343,宜宾
1198,宜昌
2806,宜城
1180,伊春
2824,宜都
7861,一渡水镇
3174,宜黄县
38170,一六圩村
98838,一六镇
48221,一六镇
4125,仪陇县
2488,义马
2816,应城
1880,英德
8001,英都镇
4401,盈江县
5325,英林镇
8003,英利镇
99943,英山村
1474,颍上县
61157,应山
2741,英山县
32905,营山乡
1247,鹰潭
7971,银坑镇
7933,义容镇
4550,义乌
3118,宜兴
1209,益阳
3256,弋阳县
2862,宜章县
3153,仪征
2046,宜州区
1647,永安
46845,永安街道
84406,永安新村
70133,永安镇
2496,永城
4637,永川区
1633,永春县
4450,永德县
1595,永定区
3206,永丰
166482,永丰村
71108,永丰村
2023,永福县
4601,永嘉县
46644,永嘉镇
4551,永康
52882,永康镇
2078,邕宁县
4380,永仁县
4510,永善县
3936,永寿县
95032,永顺村
2924,永顺县
1583,永泰县
155918,永头村
81901,永兴镇
3207,永新县
3225,永修县
1210,永州
27725,油墩街镇
64199,油坑村
47562,油田镇
161468,邮亭村
8106,邮亭镇
2965,攸县
1648,尤溪县
2825,远安县
153011,院垌村
2930,沅江
5452,源头镇
2510,原阳县
4419,元阳县
5484,园洲镇
2497,虞城县
87370,悦城镇
4066,岳池县
8325,岳口镇
91623,月岭村
70224,月岭村
1431,岳西县
8336,岳溪镇
1211,岳阳
2953,岳阳楼区
61962,月屿村
2068,鱼峰区
57058,余关乡
158324,雨河镇
4589,玉环
100437,鱼化乡
3277,余江区
1324,榆林
1931,云安区
1930,郁南县
8358,云表镇
1314,运城
1933,云城区
2817,云梦县
44273,云门镇
8369,云潭镇
4451,云县
1665,云霄县
2769,郧西县
2770,郧阳区
4639,云阳县
61174,云阳镇
2186,玉屏县
2197,余庆县
8204,郁山镇
3255,玉山县
125278,余田村
8165,余田乡
169843,鱼窝头
1387,玉溪
4569,余姚
2531,禹州
84583,皂市镇
40752,皂市镇
2807,枣阳
1302,枣庄
5186,泽国镇
1812,增城区
8516,寨沙镇
8520,寨圩镇
8468,渣江镇
28245,闸口乡
94873,闸口镇
8593,张公庙镇
8596,张沟镇
3091,张家港
1212,张家界
57252,樟木村
1782,樟木头镇
103862,樟木乡
5343,樟木镇
1666,漳浦县
3273,樟树
1061,漳州
36506,湛江镇
8555,占陇镇
1668,诏安县
8804,赵店子镇
35073,朝东镇
84830,赵家镇
46958,赵家镇
2050,昭平县
1094,肇庆
1388,昭通
8860,肇兴乡
5515,闸坡镇
2498,柘城县
89423,浙川县
47029,柘港乡
60495,折弓乡
3892,镇安县
42224,镇安镇
3885,镇巴县
8918,郑店镇
123702,震东乡
2198,正安县
88416,郑场镇
91326,郑店
1607,政和县
1746,正宁县
2566,正阳县
1163,郑州
1236,镇江
8898,镇江镇
57640,镇隆镇
5279,镇隆镇
44569,镇隆镇
8904,镇宁堡乡
2110,镇宁县
76931,镇平村
2470,镇平县
3857,镇坪县
4512,镇雄县
2151,镇远县
1617,柘荣县
158226,者塘村
5026,枝城镇
2826,枝江
2889,芷江县
78235,芷江镇
2120,织金县
5597,织里镇
155978,芝山镇
28805,值夏镇
58964,中坝镇
2888,中方县
1401,中国香港
32797,中和镇
4041,中江县
28844,中平村
99946,中平镇
78230,钟山村
2137,钟山区
2051,钟山县
1787,中堂镇
8986,中垌镇
4640,忠县
2756,钟祥
42237,忠信镇
4661,中西区
165117,中寨村
158251,中寨镇
83441,中寨镇
43404,中寨子村
55702,周安村
42241,周安村
9083,周党镇
9098,周江镇
1164,周口
105924,周老镇
9100,周老嘴镇
9104,周鹿镇
1616,周宁县
40750,周旺铺村
78354,周旺镇
81895,砖店镇
9322,转水镇
9295,竹篙镇
9296,竹沟镇
9144,朱河镇
4580,诸暨
39807,珠街乡
56715,朱街镇
28192,珠街镇
71867,朱里镇
106166,竹山村
155975,竹山村
3214,珠山区
2771,竹山县
74619,珠山镇
158249,竹山镇
87979,竹市镇
91621,竹市镇
9290,株潭镇
81814,竹溪村
2772,竹溪县
9301,竹溪乡
116191,竹溪镇
33477,竹园坝
88170,竹园镇
117300,竹园镇
39408,竹园镇
1213,株洲
1303,淄博
1345,自贡
2827,秭归县
82278,紫金镇
52732,紫市镇
4118,梓潼县
103863,梓潼镇
2864,资兴
1344,资阳
2932,资阳区
2111,紫云县
4134,资中县
9417,陬市镇
